dataset_id,heldout_batch,method,model_seed,readout,macro_f1,balanced_accuracy,coverage,assigned_only_macro_f1,assigned_only_accuracy,n_fitting,n_reference,n_query,embedding_dimension,classes_json,confusion_matrix_json,artifact_path,artifact_sha256,total_wall_seconds,peak_rss_mb,reference_build_seconds,query_mapping_seconds,artifact_source_scope
lung_atlas,4,scmap_cell,40,official_scmap_cell,0.49086523708476676,0.5355241780743295,0.7802285410576667,0.6656511116445875,0.9727520435967303,,28709,3763,,"[""B cell"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""Secretory"", ""T/NK cell"", ""Type 2"", ""__unassigned__""]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4], [0, 0, 0, 66, 0, 0, 0, 5, 0, 2, 0, 0, 0, 77], [0, 0, 0, 0, 44, 0, 0, 1, 0, 0, 0, 0, 0, 3], [0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3], [0, 0, 0, 40, 0, 0, 0, 1080, 18, 8, 0, 0, 0, 682], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1374, 43], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/scmap_cell/lung_atlas/heldout_4/seed_40/predictions.csv,93785d5d8a826048cda443de0b7e6c007d6a1995e4622070162420a2ff9f3668,146.53142722137272,3923.640625,75.658,49.742,audited_single_seed_screen_promoted_to_v1_1_supplement
lung_atlas,B1,scmap_cell,40,official_scmap_cell,0.03952257803731926,0.026662747575570564,0.04672897196261682,0.5908304093567252,0.98,,30332,2140,,"[""B cell"", ""Ciliated"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Secretory"", ""T/NK cell"", ""Type 1"", ""Type 2"", ""__unassigned__""]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6], [0, 12, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 68], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44], [0, 0, 0, 0, 0, 85, 0, 1, 0, 0, 0, 0, 520], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 274], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 204], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 749], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/scmap_cell/lung_atlas/heldout_B1/seed_40/predictions.csv,cb4af633c98551c1830ce90a15f8e3c83cab203a3f90acc9c3a748fabd8b5b5f,133.40696181729436,4048.6484375,80.282,21.876,audited_single_seed_screen_promoted_to_v1_1_supplement
pancreas,fluidigmc1,scmap_cell,40,official_scmap_cell,0.6160346160896006,0.6253013599009513,0.9373040752351097,0.7603148211102903,0.9749163879598662,,15744,638,,"[""__unassigned__"", ""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann""]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 228, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [14, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 4, 17, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 2, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/scmap_cell/pancreas/heldout_fluidigmc1/seed_40/predictions.csv,670658cc5d7213108200d0550ca790b64f76110feec8f6c5219fea3f35dee8f0,56.69714950397611,2446.76953125,34.155,1.878,audited_single_seed_screen_promoted_to_v1_1_supplement
pancreas,inDrop2,scmap_cell,40,official_scmap_cell,0.4563149647880146,0.4816442506072848,0.7790023201856149,0.813383692948704,0.9471332836932241,,14658,1724,,"[""__unassigned__"", ""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [110, 0, 0, 565, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [72, 0, 0, 0, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [48, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0], [52, 64, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [57, 0, 0, 1, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [16, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/scmap_cell/pancreas/heldout_inDrop2/seed_40/predictions.csv,3389afd27079ff992fe976bf78ce2e896ac6f770217f9f7a2ddcc16575e73cc1,74.19203122705221,2365.58984375,34.129,10.386,audited_single_seed_screen_promoted_to_v1_1_supplement
pancreas,inDrop3,scmap_cell,40,official_scmap_cell,0.4013628003682323,0.34405181293151943,0.5026352288488211,0.9658263963490312,0.9889624724061811,,12777,3605,,"[""__unassigned__"", ""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [332, 501, 3, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0], [21, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [670, 1, 0, 458, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [461, 3, 0, 0, 323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [149, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0], [48, 1, 0, 0, 0, 0, 327, 0, 0, 0, 0, 0, 0, 0, 0], [17, 0, 1, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [33, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [44, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/scmap_cell/pancreas/heldout_inDrop3/seed_40/predictions.csv,fed5dd45e502d3c1ae5aa470dab68ae5d957f590055bd6c95e34c781679a1084,84.25141757680103,2329.0,29.021,32.586,audited_single_seed_screen_promoted_to_v1_1_supplement
immune_cell_human,10X,symphony_matched_pca40,40,common_distance_weighted_15nn,0.5977580259639729,0.7729770751365983,1.0,,,,22779,10727,40.0,"[""CD10+ B cells"", ""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""Erythroid progenitors"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 3329, 54, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0], [0, 17, 347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1535, 3, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0], [0, 0, 0, 2, 2747, 126, 0, 0, 2, 0, 0, 9, 51, 0, 0], [0, 0, 0, 0, 50, 298, 0, 0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 22, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 15, 0, 0, 0, 0, 0, 1, 0, 0, 166, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 642, 114, 0, 0], [0, 0, 0, 0, 29, 5, 0, 0, 0, 0, 0, 237, 785, 0, 0], [0, 0, 0, 5, 1, 0, 3, 0, 8, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/symphony_matched_pca40/immune_cell_human/heldout_10X/seed_40/embedding.npz,ebc9697d2cbd7d38d55f2e21d2c5ea876909779e516787caf3baec9193cd7a28,38.185948349069804,1117.4921875,10.57066792795062,0.917,audited_single_seed_screen_promoted_to_v1_1_supplement
immune_cell_human,Oetjen_A,symphony_matched_pca40,40,common_distance_weighted_15nn,0.6382881948810617,0.6856104449840722,1.0,,,,30920,2586,40.0,"[""CD10+ B cells"", ""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""Erythrocytes"", ""Erythroid progenitors"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[12, 0, 0, 2, 1, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0], [0, 347, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0], [0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 547, 26, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 0, 38, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 183, 2, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 8, 97, 0, 7, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 1, 0, 0, 144, 5, 66, 4, 1, 1, 2, 0, 0], [0, 0, 0, 0, 1, 0, 0, 61, 0, 10, 0, 0, 0, 0, 0, 0], [0, 52, 0, 0, 0, 0, 1, 26, 0, 44, 56, 4, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 85, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0], [0, 0, 0, 3, 38, 0, 1, 0, 0, 0, 0, 0, 61, 286, 0, 0], [0, 0, 0, 7, 0, 0, 1, 0, 0, 6, 0, 0, 3, 3, 13, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 51]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/symphony_matched_pca40/immune_cell_human/heldout_Oetjen_A/seed_40/embedding.npz,260be9ebc60a18a54feca7bc38766bd04622f17663ebe8246e5711dc12c470db,32.10518143558875,1256.17578125,17.475014083012937,0.257,audited_single_seed_screen_promoted_to_v1_1_supplement
immune_cell_human,Villani,symphony_matched_pca40,40,common_distance_weighted_15nn,0.27257190029324424,0.7403033190689918,1.0,,,,32484,1022,40.0,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasmacytoid dendritic cells""]","[[143, 0, 0, 0, 0, 1, 0, 0, 1, 0], [85, 79, 0, 1, 0, 0, 0, 0, 6, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [58, 170, 12, 0, 1, 0, 291, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 3, 0, 1, 0, 1, 0, 0, 166]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/symphony_matched_pca40/immune_cell_human/heldout_Villani/seed_40/embedding.npz,c3dbfc90e2b2b8a331600d9428aac2d58ade6b90b16bd77fa069c9148464c771,27.66873055882752,1296.91796875,19.09266319528222,0.164,audited_single_seed_screen_promoted_to_v1_1_supplement
lung_atlas,3,symphony_matched_pca40,40,common_distance_weighted_15nn,0.5072323935499611,0.764900764198585,1.0,,,,32010,462,40.0,"[""B cell"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""Secretory"", ""T/NK cell"", ""Type 1"", ""Type 2""]","[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0], [10, 0, 22, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1, 96, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 5, 0, 6, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 6, 0, 2, 2, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 58, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 133]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/symphony_matched_pca40/lung_atlas/heldout_3/seed_40/embedding.npz,ac1ff2c75462edfab26672ca76d6d7c83645d8c72361da200d6cee7470be3373,30.828828315250576,1273.93359375,21.095905720353127,0.021,audited_single_seed_screen_promoted_to_v1_1_supplement
lung_atlas,4,symphony_matched_pca40,40,common_distance_weighted_15nn,0.5406008478933838,0.7806575200383704,1.0,,,,28709,3763,40.0,"[""B cell"", ""Basal 1"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""Secretory"", ""T/NK cell"", ""Type 1"", ""Type 2""]","[[2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1], [1, 0, 0, 0, 101, 0, 0, 0, 40, 5, 3, 0, 0, 0, 0], [0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 75, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 67, 3, 0, 0, 1630, 106, 8, 0, 0, 0, 10], [0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 18, 1386]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/symphony_matched_pca40/lung_atlas/heldout_4/seed_40/embedding.npz,43e108fad6ff3c1a878172c12200e363c3f1a1b4247373d7eceacbeb04e8e33f,20.094518264289945,1211.390625,12.977908851299436,0.432,audited_single_seed_screen_promoted_to_v1_1_supplement
lung_atlas,B1,symphony_matched_pca40,40,common_distance_weighted_15nn,0.5394927299846118,0.7724680029045512,1.0,,,,30332,2140,40.0,"[""B cell"", ""Basal 1"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Ionocytes"", ""Lymphatic"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Secretory"", ""T/NK cell"", ""Type 1"", ""Type 2""]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 4, 67, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 1, 0, 1], [25, 0, 0, 0, 5, 0, 0, 0, 0, 533, 2, 7, 7, 7, 0, 20], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 8, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 15, 0, 0, 41], [0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 271, 0, 0], [0, 1, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 125, 31], [48, 1, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 4, 7, 5, 677]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/symphony_matched_pca40/lung_atlas/heldout_B1/seed_40/embedding.npz,8713bc000994f4bd11a31d2ec0ed344e9421e8abdfd4b6187f4ecf70de2e87ee,24.571476840414107,1231.87109375,16.863334089256824,0.218,audited_single_seed_screen_promoted_to_v1_1_supplement
pancreas,fluidigmc1,symphony_matched_pca40,40,common_distance_weighted_15nn,0.7784833331667634,0.8556810075796648,1.0,,,,15744,638,40.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 237, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 2, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 4, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/symphony_matched_pca40/pancreas/heldout_fluidigmc1/seed_40/embedding.npz,5a1d1612b0ad84cd3a6ed91b960a83791ea6f83dac12ae2f93307c15d8de5747,24.298974439967424,919.63671875,8.994920255113392,0.147,audited_single_seed_screen_promoted_to_v1_1_supplement
pancreas,inDrop2,symphony_matched_pca40,40,common_distance_weighted_15nn,0.7782732213529128,0.8343309368858332,1.0,,,,14658,1724,40.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 75, 1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0], [0, 0, 665, 9, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 0, 370, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0], [92, 0, 0, 0, 0, 209, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 19, 1, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/symphony_matched_pca40/pancreas/heldout_inDrop2/seed_40/embedding.npz,e7c9599f58e2fbd30d410c47bbbee5a86ed401d500051d336953a7b20ddaad51,15.507584537845105,933.71875,6.721000480819494,0.198,audited_single_seed_screen_promoted_to_v1_1_supplement
pancreas,inDrop3,symphony_matched_pca40,40,common_distance_weighted_15nn,0.8347777711721746,0.8530096645613314,1.0,,,,12777,3605,40.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[835, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0], [0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0], [2, 0, 1112, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 2, 776, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 16, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 374, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 1, 3, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], [0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 50, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/symphony_matched_pca40/pancreas/heldout_inDrop3/seed_40/embedding.npz,5f546bb928612f25658e6e7c258ed558fe2aa1fa472fd5a4fc289882bfd0f864,14.63436771882698,925.76953125,5.469765108000487,0.517,audited_single_seed_screen_promoted_to_v1_1_supplement
